id,category,value,active
84474,HR,824.9190198527326,True
84475,Sales,665.3208202482352,True
84476,Finance,269.59189270199056,False
84477,HR,798.1755292034086,True
84478,HR,794.789158021586,False
84479,Tech,927.2851468216091,False
84480,HR,956.1978299953894,False
84481,Finance,852.0429749574521,True
84482,Sales,961.9181509153311,True
84483,Operations,89.61394140605628,False
84484,Finance,291.7838984128816,False
84485,Operations,381.91884929114406,False
84486,Finance,306.6457735073259,True
84487,Sales,888.8359506990637,True
84488,Tech,779.5404423228235,False
84489,Sales,574.6791368098928,True
84490,Operations,813.0078068463158,False
84491,Operations,126.26815730599836,True
84492,HR,803.2055704012789,True
84493,Tech,98.60912888476827,True
84494,Sales,433.0252066839216,False
84495,Sales,173.19843469817818,False
84496,Operations,976.2005626645167,True
84497,Tech,119.12549067439302,True
84498,Sales,658.9259062128107,False
84499,Tech,237.5147777767571,True
84500,Tech,540.245220310695,False
84501,Sales,530.8443107305977,True
84502,Tech,398.99236951630036,False
84503,Finance,940.4543320158896,True
84504,Operations,90.619307269179,False
84505,Tech,742.092202138178,True
84506,Tech,943.8368980074578,False
84507,Finance,496.30462962009364,False
84508,HR,701.4766693233855,False
84509,Tech,673.2793786627406,False
84510,Sales,946.9955616996224,False
84511,HR,410.3927984414655,True
84512,HR,752.5650607841726,False
84513,Finance,286.15587005165395,True
84514,Sales,883.4563894086766,True
84515,HR,861.4288879344001,False
84516,Tech,436.0472744404536,False
84517,Finance,352.4047321942345,False
84518,Finance,606.0658154341304,False
84519,Finance,603.8472201115039,True
84520,Operations,618.9311404076332,False
84521,HR,94.13158273532841,False
84522,Sales,86.46360147812162,False
84523,Sales,994.6107019170083,False
84524,Operations,941.435248296237,False
84525,Tech,639.8883440557556,False
84526,HR,713.1370407973038,True
84527,Finance,73.12409203470946,True
84528,Operations,706.1818904779055,True
84529,Operations,660.7863611514492,True
84530,HR,721.8011289625509,False
84531,Sales,310.0080603453312,False
84532,HR,603.8923619597798,False
84533,Sales,233.65158400273165,False
84534,HR,388.66937275774666,False
84535,Sales,349.0132535823317,True
84536,Operations,358.04879567547476,False
84537,Sales,218.93076656356908,True
84538,HR,931.0323992445195,False
84539,Tech,307.17662870172086,True
84540,HR,863.5488812945168,True
84541,Operations,797.9172045117656,False
84542,Sales,725.8828884156848,False
84543,Sales,118.92980363228838,False
84544,Sales,166.79976718996485,False
84545,Operations,261.13681292767194,False
84546,HR,535.8817401408546,True
84547,Sales,493.52730342813857,True
84548,Tech,116.26286368855169,False
84549,Tech,387.63193213032696,True
84550,Finance,77.37737425200365,False
84551,Tech,97.06562673420208,False
84552,Finance,684.4899667883976,False
84553,Sales,491.6140549450204,False
84554,Operations,163.82983527856203,False
84555,Operations,176.86129348178187,True
84556,Operations,437.9250768911707,False
84557,Sales,156.26414563381283,False
84558,Sales,148.05896393442555,True
84559,HR,827.554269437414,False
84560,Tech,668.9480904790964,True
84561,Sales,936.6811011069187,False
84562,Tech,899.2143556853596,False
84563,Operations,215.8023719906084,True
84564,Tech,472.9580308669002,True
84565,HR,95.41029836956295,True
84566,Operations,256.4763450168846,True
84567,Tech,463.0333780473275,False
84568,HR,556.3153598350656,True
84569,Tech,985.1760602759671,False
84570,HR,109.36912545993472,False
84571,Tech,148.57268711392442,True
84572,Operations,351.0881181494275,True
84573,Operations,742.433127501651,True
84574,Finance,64.76929286537722,False
84575,HR,210.58024912514526,False
84576,Tech,103.73549571638239,False
84577,Tech,739.3761159401737,False
84578,Tech,405.6265716401717,True
84579,Sales,330.35278740384376,False
84580,HR,368.9756026090063,False
84581,Tech,955.0641690928611,True
84582,Finance,269.7934036291227,False
84583,Operations,51.59387110525235,True
84584,Sales,279.54803745539266,True
84585,Sales,280.5897101175579,True
84586,Operations,907.4892745851944,False
84587,Sales,755.5751977836428,False
84588,Finance,390.8513827777838,False
84589,Finance,953.8557744265426,False
84590,Operations,219.00482304505178,True
84591,HR,506.23538651343847,False
84592,Sales,558.2084766179946,True
84593,Tech,154.52362341200387,False
84594,Tech,158.12899905815425,False
84595,Finance,539.184151287031,False
84596,HR,79.86310629947232,True
84597,HR,743.0311169607819,True
84598,Sales,519.1157961359384,True
84599,Sales,957.9380396555749,False
84600,Operations,443.5705690399132,True
84601,Finance,556.6979635221488,False
84602,Operations,523.2075232742484,True
84603,Operations,156.42469253842899,False
84604,HR,853.1850619635271,False
84605,Sales,685.9436916218755,True
84606,Tech,632.8469576851126,True
84607,Operations,690.9134808556197,False
84608,Finance,386.66849588006744,True
84609,Operations,425.904180740851,False
84610,Tech,253.82748401694934,False
84611,Tech,528.6963996580946,False
84612,Finance,850.9603869196644,False
84613,Tech,497.6747423392229,True
84614,Tech,640.5551192255674,False
84615,Tech,638.6432995816097,True
84616,Operations,942.9840239114487,True
84617,Finance,333.5402254338004,True
84618,Operations,279.98108151297015,False
84619,Finance,112.69042460095682,False
84620,Tech,912.6641444852845,False
84621,Tech,652.8762557478095,False
84622,Sales,977.023753534385,False
84623,Tech,868.3604949596157,True
84624,Finance,95.69933663933598,True
84625,HR,799.275447101001,True
84626,Finance,82.38295918040387,False
84627,Tech,372.5027002978779,False
84628,Tech,130.64382154946767,True
84629,HR,504.3925114462305,False
84630,Tech,430.84551631501984,True
84631,Sales,666.1215072277728,True
84632,HR,573.7799926773868,False
84633,Operations,911.29665312725,True
84634,Sales,307.7066221759126,False
84635,Finance,742.2084918019259,False
84636,Sales,348.5753603230922,True
84637,Sales,445.4193116478787,True
84638,Tech,111.72613192955569,True
84639,Operations,665.9015313699313,False
84640,HR,767.3759736917269,False
84641,Sales,668.3536232343649,False
84642,Tech,479.82508463564557,True
84643,Sales,175.51518523379056,False
84644,Operations,316.89604457489816,True
84645,HR,270.58528022269917,True
84646,Tech,946.4810698668471,True
84647,Sales,89.90227348333306,True
84648,Operations,662.6901682817893,True
84649,Finance,643.3216833531526,True
84650,Finance,605.6031681070557,True
84651,Operations,199.60158249753948,False
84652,HR,909.2079809687527,False
84653,Sales,108.6231283932054,True
84654,Sales,51.646404969000784,False
84655,Operations,701.8124881463366,False
84656,Sales,724.7944761482388,True
84657,HR,95.07466093870153,True
84658,Operations,135.56156889636299,False
84659,Finance,996.4559696019543,True
84660,Finance,141.2798268131919,False
84661,Tech,885.7698666043642,False
84662,Finance,113.11542936891232,True
84663,Sales,852.9117178564595,True
84664,HR,969.5015772111041,True
84665,HR,79.28349148027071,False
84666,Tech,446.80971415058747,False
84667,Sales,289.32461707398954,True
84668,Operations,321.5970035127322,True
84669,Tech,891.0041844776997,False
84670,Sales,489.16524927442185,False
84671,Operations,599.1750566049947,True
84672,Finance,62.71501807454494,True
84673,Finance,856.0059171275743,False
84674,Operations,180.61360696356044,False
84675,Tech,969.1942937811385,True
84676,Operations,648.3541773892174,True
84677,Sales,701.0550747732735,False
84678,Operations,325.4870294459538,False
84679,Sales,304.9976986841077,True
84680,Sales,645.1128181679921,True
84681,Finance,539.0000865669457,True
84682,Sales,692.9431217768753,True
84683,HR,69.48268719706651,True
84684,Finance,191.92809250384465,False
84685,Finance,943.242698171467,True
84686,Operations,575.9890329035787,False
84687,Sales,968.4310407119771,False
84688,Operations,595.9389163435573,False
84689,Sales,800.0743244107875,False
84690,Finance,585.3799976955623,False
84691,HR,455.41581864232097,False
84692,Finance,210.11769219498862,False
84693,Tech,351.1624852915633,False
84694,Operations,825.4923749079177,False
84695,HR,142.3508955683542,False
84696,Operations,322.2459691022345,True
84697,Sales,799.5263837576063,False
84698,Operations,841.6435170783795,False
84699,Finance,398.082937088324,False
84700,Finance,334.4287218509014,False
84701,Operations,722.3596218968003,False
84702,Sales,748.1569526104681,True
84703,Sales,511.92953494055917,True
84704,HR,333.1356279588162,True
84705,Finance,364.3142296235172,True
84706,Operations,540.2514146595026,True
84707,HR,310.17503082640224,True
84708,Tech,583.4792069267536,True
84709,HR,56.86817674328168,True
84710,Tech,362.2810995168306,False
84711,Tech,238.27366748818713,False
84712,HR,834.1007883006113,False
84713,Finance,211.9679599036669,True
84714,HR,874.5574054636232,True
84715,HR,53.2230774787338,True
84716,Finance,435.4334627469156,True
84717,Finance,238.36079132135163,False
84718,Finance,524.3221644413707,True
84719,Finance,428.2676605593091,True
84720,Finance,264.8722307799817,True
84721,Finance,849.9286035553599,False
84722,HR,643.9030984468453,True
84723,Operations,635.196609740124,False
84724,Operations,481.26668403246543,False
84725,Operations,545.850000605757,False
84726,HR,228.67564420827165,False
84727,Finance,856.5722492903429,True
84728,Tech,755.663687373315,True
84729,Finance,969.4731336545465,True
84730,Sales,158.04541371861177,True
84731,Finance,662.189992693709,False
84732,Operations,498.4614878756153,False
84733,Finance,961.3408768308918,True
84734,Finance,803.4361148729257,False
84735,Sales,483.67665136017257,True
84736,Tech,696.8510825718251,False
84737,Tech,367.9987187521794,True
84738,Operations,968.2129740342231,False
84739,Tech,493.3641110855787,True
84740,Operations,269.37944362985553,False
84741,HR,772.3829054537515,False
84742,Sales,439.981717923467,True
84743,Finance,374.8231753731729,True
84744,Sales,422.7456516112759,True
84745,Tech,56.40720464112548,False
84746,Finance,95.0902715693147,True
84747,Sales,292.7424529422842,False
84748,Sales,421.43840955402476,False
84749,Operations,200.83079823584367,True
84750,HR,54.170051513801596,False
84751,Sales,83.1816275697128,False
84752,Finance,775.2331509702526,False
84753,HR,74.0970405300628,False
84754,HR,812.7992068405393,False
84755,Finance,214.86311881105573,False
84756,HR,891.4129816156615,False
84757,Tech,748.5528413886059,False
84758,HR,264.7362528157755,True
84759,Operations,68.2512889790595,False
84760,HR,738.5078714184399,False
84761,Sales,122.26814645263256,False
84762,HR,914.1779493355573,False
84763,Operations,155.71087222663093,True
84764,Operations,881.7070418440413,True
84765,HR,563.7122159355938,True
84766,Tech,496.8706008444138,False
84767,HR,754.5187005435697,True
84768,Finance,618.5562480171676,True
84769,Operations,595.7752998361285,True
84770,HR,765.810300036683,True
84771,Tech,833.0787535794575,False
84772,Tech,91.15987227168993,True
84773,Tech,527.0340780232632,True
84774,Sales,826.3451395959255,True
84775,Sales,773.1197723974868,True
84776,Sales,98.4169363686721,False
84777,Finance,509.5639547081894,True
84778,Finance,705.1180836062516,False
84779,HR,744.9077551295037,True
84780,Sales,115.85846293731498,False
84781,Sales,875.7928048739691,False
84782,Finance,271.81222910372554,False
84783,Tech,227.49913292370184,True
84784,Tech,111.37290517604862,False
84785,Operations,572.2242499505696,False
84786,HR,382.8867659691562,True
84787,HR,928.8677956136693,False
84788,Sales,138.32720434277502,False
84789,Finance,901.038327710393,True
84790,HR,547.6811275976399,True
84791,Tech,531.5628562667974,True
84792,Finance,463.75007205269475,True
84793,Sales,965.1331331494964,True
84794,Sales,902.3548623940035,False
84795,HR,973.111771506671,False
84796,HR,840.57297196842,False
84797,Operations,349.219352155696,False
84798,HR,629.6708000616386,False
84799,HR,444.48153450842193,True
84800,Tech,482.35096549625746,False
84801,Tech,555.5186856208093,True
84802,Finance,514.6427764916131,False
84803,HR,605.9902207302546,False
84804,HR,156.6059825108252,True
84805,Sales,985.1148265207568,True
84806,Tech,886.1372715184193,True
84807,Sales,666.2609381930018,True
84808,HR,195.48532808842853,False
84809,Tech,376.49680631000166,False
84810,HR,627.9305271776817,True
84811,Operations,308.1087278125035,True
84812,Sales,654.8713561964341,True
84813,Tech,825.411277279789,True
84814,Tech,473.4083905349413,True
84815,HR,329.27539141092416,False
84816,HR,595.4631517980476,True
84817,Finance,715.7131339281748,True
84818,Finance,255.9050341628513,False
84819,Sales,312.3091579002749,False
84820,Tech,642.6171561853532,False
84821,HR,105.09181878252699,True
84822,Sales,165.39561612759184,False
84823,Tech,914.2826748446358,True
84824,HR,865.9254382559828,True
84825,Finance,137.33342604482095,True
84826,Tech,901.9180593213484,True
84827,HR,689.899085442768,False
84828,Sales,884.2537756297926,False
84829,Sales,799.2914350909266,True
84830,Operations,191.86771481229817,False
84831,Tech,870.5346233752985,True
84832,Sales,978.7526991590867,False
84833,Tech,885.1730866274853,True
84834,Sales,233.07101770724086,True
84835,Tech,90.3715149596961,True
84836,Tech,827.0543886695903,True
84837,Tech,774.8314689758229,False
84838,Operations,997.1962481541709,True
84839,Finance,929.1875145251457,False
84840,Tech,231.75809154353254,True
84841,Finance,199.08733906642487,True
84842,Finance,466.09114813285805,True
84843,Finance,668.199602958694,True
84844,Sales,382.6474592098213,True
84845,HR,465.0629943695885,False
84846,Finance,514.1285102416225,True
84847,Tech,417.5780876334392,False
84848,HR,78.93089205330664,True
84849,Sales,393.3850187092599,True
84850,Operations,238.43270887579746,False
84851,Finance,141.9910265947122,True
84852,Finance,312.26307309793117,True
84853,Sales,413.4720586603281,True
84854,Tech,69.25785950683468,False
84855,Tech,936.9367164816554,False
84856,HR,116.36801378616009,True
84857,HR,279.0546149518067,True
84858,Tech,709.1866713257558,True
84859,Operations,983.0824131786813,True
84860,Tech,885.5852035834304,False
84861,Operations,151.46910223985975,True
84862,Sales,319.1895423519689,True
84863,Operations,109.91860601737397,False
84864,Sales,640.088046516719,True
84865,Finance,818.5836395215329,False
84866,Tech,281.63215312716625,False
84867,HR,357.6944238052299,False
84868,Finance,748.0163057529363,True
84869,HR,355.3639274279143,True
84870,Operations,343.9924591685569,False
84871,Tech,667.1065196976975,False
84872,Tech,104.34388043256544,False
84873,Tech,796.9273405836375,False
84874,Finance,152.6207823401033,True
84875,Sales,125.81281026009464,False
84876,Operations,561.1930978341425,True
84877,Finance,789.3127525983192,False
84878,Finance,481.80396387580055,True
84879,Sales,150.38371617496898,False
84880,HR,504.0303484679666,True
84881,HR,947.4856352100585,True
84882,Tech,615.2347495776357,True
84883,Finance,524.2986996409213,False
84884,Sales,183.8760621380497,False
84885,Sales,148.03110764144668,True
84886,HR,781.3154988075557,False
84887,Sales,826.8868883343637,True
84888,HR,123.10260122913762,True
84889,HR,912.5013995015048,False
84890,Finance,571.6551712494243,False
84891,Operations,547.0138115708854,False
84892,Tech,695.0491281544763,True
84893,Operations,395.109810551381,True
84894,Sales,793.4678588496068,True
84895,Operations,881.4583200952693,True
84896,Operations,342.35193207797664,False
84897,HR,454.72328856016003,False
84898,Finance,185.36158324706855,False
84899,Sales,797.7436266920778,False
84900,Tech,335.68412992336437,True
84901,HR,524.7749654952823,True
84902,Tech,99.1243343092252,True
84903,Finance,524.6714467665636,False
84904,Operations,82.686711368356,True
84905,Operations,266.40129226330583,False
84906,Finance,108.99504126203874,False
84907,Sales,87.78493807599094,False
84908,HR,205.54805983793926,False
84909,Operations,420.0799817626057,True
84910,Finance,336.6812320453063,True
84911,HR,292.448198250309,False
84912,HR,339.8160376173069,False
84913,Finance,68.54473987789797,True
84914,Operations,876.5214305824255,False
84915,Sales,986.1688912045923,False
84916,Operations,93.50168054270964,True
84917,Operations,629.9885717719463,True
84918,Operations,908.9198996717099,True
84919,Operations,699.6622726119909,True
84920,Tech,192.8715951045205,True
84921,Finance,778.970156447636,False
84922,Sales,930.0036032264555,True
84923,Sales,478.1058372453051,True
84924,Tech,714.3927259231285,True
84925,Sales,636.5292130003761,False
84926,Tech,779.7848197594684,True
84927,Tech,271.12649855822536,True
84928,Sales,471.8078639083298,True
84929,Sales,237.01263933000098,False
84930,Operations,571.0579891205186,False
84931,Tech,219.0211038055854,True
84932,HR,950.0645083254362,True
84933,Finance,663.2534921614525,False
84934,Operations,897.3389886095677,False
84935,Tech,539.6857395254644,True
84936,Operations,889.3221010468985,False
84937,Operations,106.97404906035872,False
84938,Finance,853.171665796414,False
84939,Sales,597.7609566996927,True
84940,Sales,460.2243593863479,True
84941,Finance,907.217416754127,False
84942,Operations,347.1866309748416,False
84943,Tech,86.20513807241552,True
84944,Sales,273.20419633489826,False
84945,HR,235.2013755740037,False
84946,Tech,117.9931861020618,True
84947,Operations,339.22706481619593,True
84948,HR,888.3280424813883,True
84949,Tech,912.6644517537995,True
84950,Finance,940.0874452331303,False
84951,HR,894.5786008866156,False
84952,Operations,778.1249412075946,True
84953,HR,561.8718438335231,True
84954,Finance,578.1091797276758,True
84955,Sales,459.2165513673145,False
84956,Sales,850.9473569904719,True
84957,Sales,769.1519002192225,False
84958,Finance,329.5084501116382,True
84959,Tech,905.6022931487902,True
84960,Finance,590.2595634223079,False
84961,HR,452.08456892176144,True
84962,Tech,650.1137165973822,True
84963,Sales,531.9700542723235,False
84964,Finance,938.9743645598141,True
84965,Operations,232.49162393022692,False
84966,Sales,123.39062361774835,False
84967,Operations,110.06081730226734,True
84968,Tech,294.96297576542054,True
84969,Sales,999.6405171353957,True
84970,Finance,769.3785796602705,True
84971,Operations,554.280939775261,False
84972,Finance,198.8896307478376,True
84973,Sales,191.2954450774362,True
84974,Finance,449.6024481755889,True
84975,Sales,325.72634681363894,False
84976,HR,611.2155064575031,True
84977,Finance,425.557286569079,False
84978,HR,747.986314006586,True
84979,Operations,647.9784600736294,False
84980,Finance,523.24715068548,False
84981,Finance,678.6812976860467,True
84982,Operations,287.8432788343242,False
84983,Finance,969.7079297522753,True
84984,Sales,755.5787817739861,True
84985,HR,521.7274762088705,False
84986,Tech,236.2721376943919,False
84987,Sales,56.231179838627426,False
84988,Tech,68.78682476365734,True
84989,Operations,290.99517769394924,True
84990,Operations,562.5014065149027,True
84991,Finance,269.7117951349511,True
84992,Sales,529.7081156639638,True
84993,Tech,350.3301944987349,False
84994,HR,391.42790802375504,True
84995,Sales,848.4204295760511,False
84996,Operations,217.7445814059383,False
84997,Sales,926.9931178231432,True
84998,HR,776.6847608646408,False
84999,Sales,774.9394278563298,True
85000,Finance,909.2061293773305,True
85001,HR,852.4382079480365,False
85002,Tech,109.42126964249162,False
85003,Operations,915.1687252721761,False
85004,Sales,644.3503156579296,False
85005,HR,472.27173344032826,True
85006,Finance,67.50938779661315,False
85007,Finance,883.7126689422987,False
85008,Tech,830.4701253338692,False
85009,Operations,589.4464713490966,True
85010,Finance,173.2776683474524,True
85011,Operations,544.5412812400331,True
85012,HR,424.8245561474176,False
85013,Sales,585.9388093381276,True
85014,Tech,193.56668892206525,False
85015,Finance,515.6129580476875,True
85016,Sales,740.6258420227366,True
85017,Finance,488.50139739183356,False
85018,Tech,801.7162533736812,True
85019,Finance,351.4819842739972,True
85020,Tech,127.70425838162967,False
85021,Sales,564.5791660749167,False
85022,HR,939.1980040927085,False
85023,Tech,624.398288546025,False
85024,HR,478.9390323511841,True
85025,Operations,436.3334223628125,True
85026,Sales,780.0292791801731,True
85027,Tech,634.0775444467941,False
85028,Sales,758.24905961077,False
85029,HR,147.28340378280996,False
85030,HR,854.1522505096233,True
85031,Sales,950.1130567442628,False
85032,Sales,417.0285558449108,True
85033,HR,566.44312444168,True
85034,Sales,102.33674360461944,False
85035,HR,966.0094726782888,False
85036,Operations,699.7584361735601,False
85037,HR,87.32934943143403,True
85038,Finance,359.68394852288463,True
85039,HR,445.3326111191995,False
85040,Operations,441.81422250292025,True
85041,HR,223.54660821139186,True
85042,Sales,870.344866621154,False
85043,Operations,56.3026327896144,False
85044,Tech,50.55716705975538,True
85045,HR,794.8534199833871,False
85046,Sales,104.64164349871737,True
85047,Tech,943.3398499620105,False
85048,Tech,976.5028859623611,False
85049,Tech,200.46615651415024,False
85050,Finance,961.8643374849911,True
85051,Sales,810.6034000565446,True
85052,Finance,639.1858525596703,False
85053,Sales,59.278277627438285,True
85054,Sales,821.3264728769173,False
85055,Operations,433.28784151485416,True
85056,Tech,806.6593915439717,False
85057,HR,967.8173835637128,False
85058,Operations,277.5946942460536,True
85059,HR,710.3703452646793,True
85060,Tech,611.5516415162558,False
85061,Sales,887.7470949875368,False
85062,Operations,546.3253702439488,True
85063,Finance,497.34669063804887,True
85064,Sales,274.0424213632808,True
85065,Finance,597.2697345686446,True
85066,Sales,900.4936816318013,False
85067,Sales,787.7572746242461,True
85068,Tech,526.6333981412354,False
85069,Operations,520.0473811010941,True
85070,HR,75.29838921234787,False
85071,Tech,778.292088433504,True
85072,HR,860.3777250452766,False
85073,Sales,464.69984638516775,False
85074,Finance,942.8821909818745,True
85075,HR,596.4752666900858,True
85076,Finance,268.5267917116905,True
85077,HR,412.0341866702363,True
85078,Finance,763.1139893859366,True
85079,Tech,280.6214588677431,True
85080,HR,594.1096872949057,True
85081,Tech,239.1987339334759,False
85082,Tech,594.2475088521073,True
85083,Finance,256.06849770834583,False
85084,HR,438.6806320142808,True
85085,HR,419.24889208280865,False
85086,Operations,208.37084126222527,True
85087,Finance,448.6066230908607,False
85088,HR,102.46372011285027,True
85089,Sales,988.2721988440694,False
85090,Operations,293.21695983577774,False
85091,HR,733.3688455550492,True
85092,Finance,726.5279466568252,True
85093,Sales,706.1696358659436,False
85094,HR,909.5675334098544,False
85095,Tech,147.73818326355496,True
85096,Tech,96.00833272309765,True
85097,Sales,90.69081746611621,False
85098,Sales,510.68512057755714,False
85099,Sales,918.7034768432453,True
85100,Sales,584.8351809488948,False
85101,Finance,395.34574163866404,False
85102,Tech,494.2591996790358,True
85103,HR,282.63504506166663,False
85104,HR,743.6356755974879,True
85105,Tech,787.760790161258,True
85106,HR,287.0584832378497,False
85107,Tech,794.4725550596025,True
85108,Operations,275.9302786178939,True
85109,Tech,412.9623323849913,True
85110,HR,98.19999390690602,True
85111,Operations,176.4806530406489,False
85112,HR,338.2920821814585,True
85113,Finance,527.6411743525084,True
85114,HR,868.3703197387495,True
85115,Operations,826.0491461641883,False
85116,Tech,753.7283399985633,False
85117,HR,348.6324007297106,False
85118,Tech,762.1967376975109,True
85119,HR,679.0723722821083,False
85120,Sales,436.3941529336033,True
85121,HR,783.7280740847132,True
85122,Sales,669.1205499635223,True
85123,HR,452.2425648491786,True
85124,HR,398.4717786508342,True
85125,Sales,785.9365513288659,True
85126,Finance,80.67297003279627,False
85127,Tech,192.4236276799471,True
85128,Operations,129.6711523113289,False
85129,HR,930.9253078739981,False
85130,Operations,179.12627963252584,False
85131,Finance,587.3113072258819,True
85132,HR,845.3240659671496,False
85133,Sales,618.1791034465513,True
85134,Sales,256.57944398733326,True
85135,HR,427.8082936403205,True
85136,Sales,861.1040508080092,False
85137,Finance,847.0235553637494,True
85138,Tech,849.5962655861694,False
85139,Tech,560.7192365099895,False
85140,Finance,504.77947045539355,False
85141,Sales,431.82313687178805,True
85142,Tech,198.60025643887195,True
85143,Sales,148.1271898638544,False
85144,Sales,255.88827960139898,True
85145,Operations,229.5011595883856,True
85146,Tech,898.7763689305284,False
85147,Sales,750.9106798258751,False
85148,Operations,350.8428827446849,False
85149,Finance,511.9835161867201,True
85150,Tech,759.4638853416744,False
85151,Finance,875.2256742040291,True
85152,Finance,365.486693289265,True
85153,HR,578.5319576022862,False
85154,Tech,246.72791391200136,True
85155,Finance,157.96985369366752,False
85156,Finance,278.8328181717959,True
85157,Finance,622.4501128284302,True
85158,Sales,148.9453061614305,True
85159,Tech,179.45037505572552,True
85160,Tech,510.62939254442944,True
85161,Tech,789.4972169871673,False
85162,Tech,137.906146280487,False
85163,Tech,209.49217630934868,False
85164,Finance,113.23252370039285,False
85165,Operations,494.9765187493861,False
85166,HR,675.9626709739917,False
85167,Tech,902.9759113114719,True
85168,Sales,211.82012707412875,False
85169,Operations,843.9630254392907,True
85170,Sales,619.5171182286578,True
85171,Finance,912.3942790249923,True
85172,HR,452.6124060722161,False
85173,Finance,428.32573047465263,False
85174,Finance,415.55055920573415,False
85175,Tech,713.2478330669201,False
85176,Sales,230.3450259304397,False
85177,Tech,139.77519450112374,False
85178,Finance,431.35644390507144,True
85179,HR,409.59132040703975,False
85180,Operations,219.34830705921846,True
85181,Finance,172.2841429419953,True
85182,Finance,110.08698995078953,True
85183,Finance,146.79209838080885,True
85184,Sales,732.7373556577669,False
85185,Operations,233.16843955153948,False
85186,HR,147.5808175424812,True
85187,Finance,331.9106030285018,True
85188,Operations,255.5839692513177,True
85189,Finance,52.34279814032964,True
85190,Operations,403.4728009707089,True
85191,Operations,59.11581390928261,True
85192,Sales,79.49477848869681,False
85193,Sales,784.8356972421171,False
85194,Operations,360.0923056791775,False
85195,Tech,460.77127722806694,True
85196,Finance,627.8595758399937,True
85197,Sales,250.8516552699667,True
85198,Operations,756.4772154880451,True
85199,Tech,417.8550188481239,True
85200,Operations,915.9836696130861,True
85201,HR,127.86257345400678,False
85202,Operations,259.70197598800746,True
85203,HR,67.08146216118735,False
85204,Sales,142.65365770524198,False
85205,Sales,495.51992549146473,False
85206,Operations,501.5982785170983,False
85207,Sales,217.83384535751088,True
85208,Operations,491.6017133147186,True
85209,Operations,527.8303997366604,False
85210,HR,997.9817955326944,False
85211,Finance,985.8325657072202,False
85212,Operations,834.7129848424063,False
85213,Finance,940.4911719898374,True
85214,Tech,803.7857870530682,False
85215,Sales,499.02600942033797,False
85216,Tech,249.30576759447342,False
85217,Tech,823.4743265797259,True
85218,Operations,394.6491157465038,False
85219,Tech,442.3973779681102,True
85220,Operations,696.2913550905864,True
85221,Sales,918.7229019187271,True
85222,Sales,367.52848205615624,True
85223,Tech,913.3073147366754,False
85224,Operations,885.4819815664538,True
85225,HR,805.0538405564027,False
85226,HR,838.9448148015987,False
85227,Finance,402.3724510758522,False
85228,Finance,665.8571557711762,False
85229,Finance,946.3686630051113,True
85230,Tech,830.4207871917687,True
85231,Operations,239.86420505256442,False
85232,Finance,945.199673280791,False
85233,Operations,961.540246683775,False
85234,Tech,887.4398700856676,False
85235,Operations,929.9945675349569,True
85236,Operations,729.2198020676917,True
85237,Tech,355.00332509751775,True
85238,HR,226.54937510028185,True
85239,Operations,568.6946728219069,True
85240,Operations,338.80454153538335,True
85241,Sales,313.4176689745631,False
85242,Sales,503.0720887904746,True
85243,Finance,74.37110264266754,False
85244,Finance,699.9638708156389,False
85245,Tech,501.09010548082125,True
85246,Tech,694.5000699522898,False
85247,Sales,698.6738668567343,True
85248,Sales,314.7478951775462,False
85249,Finance,340.75919846161554,False
85250,Sales,209.13612861187067,False
85251,Operations,481.26185194061304,False
85252,Operations,980.271129451139,False
85253,Sales,784.0219918187018,True
85254,Tech,94.0576902369641,False
85255,Finance,353.37026171633187,False
85256,Operations,268.15805370185166,False
85257,Tech,305.68449015517615,True
85258,Sales,588.3262266853491,False
85259,Finance,246.85450178976737,False
85260,Finance,168.90395421869732,False
85261,Tech,539.1169140385068,True
85262,Tech,760.4870444033005,False
85263,Tech,774.2242392147781,True
85264,Sales,729.6235994021453,True
85265,Sales,422.9759413708334,False
85266,Tech,979.9572659473944,False
85267,Sales,764.8591130517457,False
85268,Finance,146.40425365766214,False
85269,HR,769.4883243139877,True
85270,Sales,932.3997506645135,False
85271,Finance,812.8042210065028,True
85272,HR,609.1366670943054,True
85273,HR,337.03849199442027,True
85274,Tech,596.4948089743635,True
85275,Tech,895.7454057670652,False
85276,Finance,712.707121174147,False
85277,Tech,694.9392025199721,True
85278,HR,299.85912469502273,True
85279,Finance,567.4588297652813,True
85280,Finance,657.7849011650685,True
85281,Finance,52.055342586727726,False
85282,Tech,79.76509072170548,False
85283,Tech,705.3634987352086,True
85284,Tech,172.2189147094831,True
85285,Sales,210.02313287211868,False
85286,Sales,789.709283047707,False
85287,Sales,415.6827339199558,True
85288,Finance,484.8335377847818,False
85289,Tech,219.70078480852922,False
85290,Sales,890.8209444662084,True
85291,Finance,884.0639302655657,True
85292,HR,598.7655672359657,True
85293,Sales,646.0172322390786,True
85294,Finance,309.52943953481883,True
85295,Operations,983.9851986241986,True
85296,Sales,739.3771016113277,False
85297,HR,907.857199434967,False
85298,Finance,655.5832852766275,True
85299,Sales,609.9228450245508,False
85300,Sales,387.5322215407543,False
85301,Operations,887.5787831033304,True
85302,Finance,128.03659132801803,False
85303,Finance,762.0341556328257,True
85304,Finance,372.4890717975883,False
85305,Tech,628.0274628866678,True
85306,Operations,339.9458574394472,False
85307,Finance,706.0549994399337,True
85308,Operations,753.6502192069115,False
